"DATE","TIME","SIOH4","CI_up","CI_low"
2014-11-17,1090,0.91502693716921,0.982183164560743,0.760240882941387
2014-11-18,1091,0.930996315587957,0.993782822242787,0.768872144997022
2014-11-19,1092,0.946917479484811,1.00569545290961,0.77779690255594
2014-11-20,1093,0.962760251958379,1.01804936592465,0.787160729938967
2014-11-21,1094,0.978493744538179,1.03095554160138,0.797093282156164
2014-11-22,1095,0.994086308081706,1.04450329609083,0.80770383773185
2014-11-23,1096,1.00950549447206,1.05875701697659,0.819077876637648
2014-11-24,1097,1.0247180323486,1.07375377670215,0.831274505102788
2014-11-25,1098,1.03968982003979,1.08950162898601,0.844324532828464
2014-11-26,1099,1.05438593876453,1.10597843537155,0.858229045806634
2014-11-27,1100,1.06877068902177,1.12313113870838,0.872958384138473
2014-11-28,1101,1.08280765289204,1.14087548425694,0.888451516368724
2014-11-29,1102,1.0964597847219,1.15909627701974,0.904615890454472
2014-11-30,1103,1.10968953234464,1.17764834713029,0.921327928613028
2014-12-01,1104,1.12245899059771,1.19635846394003,0.938434409798202
2014-12-02,1105,1.13473008842201,1.21832393000788,0.952459587149965
2014-12-03,1106,1.14646481025956,1.23674916493755,0.969777316227473
2014-12-04,1107,1.15762545180002,1.2546800153877,0.986888921007478
2014-12-05,1108,1.16817490935912,1.27187832963846,1.00356443131821
2014-12-06,1109,1.17807700130427,1.28810999058649,1.01957369304161
2014-12-07,1110,1.18729681898318,1.30315573458435,1.03469708580782
2014-12-08,1111,1.19580110357383,1.31682221651548,1.04873675570953
2014-12-09,1112,1.20355864418122,1.32895220510408,1.06152725332029
2014-12-10,1113,1.21054069139033,1.3394326688651,1.07294429568785
2014-12-11,1114,1.21672137938436,1.34819962408042,1.08291043346491
2014-12-12,1115,1.22207814870225,1.35523898753611,1.09139673983233
2014-12-13,1116,1.22659216079301,1.36058325472777,1.09842020398475
2014-12-14,1117,1.2302486947874,1.36430448011877,1.10403718512537
2014-12-15,1118,1.23303751640822,1.36650460531324,1.10833389529897
2014-12-16,1119,1.23495320873778,1.36730452224501,1.11141527881573
2014-12-17,1120,1.23599545470319,1.36683330390294,1.11339376062039
2014-12-18,1121,1.23616926166546,1.36521880869875,1.11437915719781
2014-12-19,1122,1.23548511942626,1.36258046201763,1.11447066967646
2014-12-20,1123,1.23395908429707,1.35598434676792,1.11679164828601
2014-12-21,1124,1.23161278358463,1.35163800352535,1.11528973801894
2014-12-22,1125,1.22847333688537,1.34654120203917,1.11308556869429
2014-12-23,1126,1.22457319287819,1.34075518974226,1.11020658656253
2014-12-24,1127,1.21994988276477,1.33433003768587,1.10666541646759
2014-12-25,1128,1.2146456940215,1.32730804607304,1.10246386543489
2014-12-26,1129,1.20870727057818,1.31972745081454,1.09759754188199
2014-12-27,1130,1.20218514780646,1.31162614119508,1.09206075300374
2014-12-28,1131,1.19513323267314,1.30304517337951,1.08585139635736
2014-12-29,1132,1.18760824099361,1.29403191088964,1.07897559231078
2014-12-30,1133,1.17966910483358,1.28464263848777,1.07145181049164
2014-12-31,1134,1.17137636370673,1.27494448491101,1.06331423159787
2015-01-01,1135,1.16279155328519,1.26501646441651,1.05461506786943
2015-01-02,1136,1.15397660489333,1.25761254161528,1.04276244224209
2015-01-03,1137,1.14499326813684,1.24750127718129,1.03317880355449
2015-01-04,1138,1.13590256769483,1.23746600349955,1.02329559933661
2015-01-05,1139,1.12676430365977,1.22761910179103,1.01323057980788
2015-01-06,1140,1.11763660294437,1.21807073039895,1.00310774473278
2015-01-07,1141,1.10857552728739,1.20892243790224,0.993050372024915
2015-01-08,1142,1.09963474137911,1.20026061122772,0.983173554566081
2015-01-09,1143,1.09086524268189,1.19215060994994,0.973577125955366
2015-01-10,1144,1.08231515271535,1.18463246160705,0.964339899886263
2015-01-11,1145,1.07402956797028,1.17771883036744,0.955516011245214
2015-01-12,1146,1.06605046724943,1.17139563882807,0.947133840226044
2015-01-13,1147,1.05841667113082,1.16562529394655,0.939197589063369
2015-01-14,1148,1.05116384841702,1.16035205171901,0.931691165245896
2015-01-15,1149,1.04432456386321,1.15550875506279,0.924583705855067
2015-01-16,1150,1.03792836114938,1.15102405756667,0.917835920154846
2015-01-17,1151,1.03200187494991,1.14682930572985,0.911406443426895
2015-01-18,1152,1.02656896602423,1.14286444705118,0.90525754756003
2015-01-19,1153,1.02165087346948,1.1361111699423,0.90233119866402
2015-01-20,1154,1.01726637860534,1.13245644274594,0.896691976772736
2015-01-21,1155,1.01343197536847,1.1289424705653,0.89128091565357
2015-01-22,1156,1.0101620425493,1.1255750332958,0.886108635322153
2015-01-23,1157,1.00746901368156,1.12237785233837,0.881200579794603
2015-01-24,1158,1.00536354087407,1.11939146310044,0.87659635774772
2015-01-25,1159,1.00385464933912,1.1166716189408,0.872348575986139
2015-01-26,1160,1.00294987981171,1.11428738816638,0.868521319519616
2015-01-27,1161,1.0026554164625,1.11231904395901,0.865188378407686
2015-01-28,1162,1.00297619828312,1.11085578840467,0.862431267565075
2015-01-29,1163,1.00391601226682,1.1099933020352,0.860337037937899
2015-01-30,1164,1.00547756702474,1.10983107402896,0.858995841100267
2015-01-31,1165,1.00766254577557,1.11046944983727,0.858498189421564
2015-02-01,1166,1.0104716379318,1.11200633711777,0.858931855707714
2015-02-02,1167,1.01390454878905,1.11453354169533,0.860378384386996
2015-02-03,1168,1.01795998711413,1.11813276507965,0.862909243653305
2015-02-04,1169,1.02263563073283,1.12043480216283,0.869018312493552
2015-02-05,1170,1.02792807054619,1.12635143152172,0.873881651485469
2015-02-06,1171,1.03383273376044,1.1334825100145,0.879942698968423
2015-02-07,1172,1.04034378750405,1.1418287567094,0.88719322705773
2015-02-08,1173,1.04745402442559,1.15136334142167,0.895597826393011
2015-02-09,1174,1.05515473231516,1.16203149272691,0.905093504323425
2015-02-10,1175,1.06343555026322,1.17375194690447,0.915591119367367
2015-02-11,1176,1.07228431435276,1.18642029833063,0.92697872932532
2015-02-12,1177,1.08168689635979,1.19991406511929,0.939126683874084
2015-02-13,1178,1.09162703939458,1.21409904371406,0.951894049216597
2015-02-14,1179,1.1020861948315,1.22883634420964,0.965135764298383
2015-02-15,1180,1.11304336522612,1.24398941340164,0.978709835385709
2015-02-16,1181,1.12447495818009,1.25943037969107,0.992483894846593
2015-02-17,1182,1.13635465626524,1.27504518029347,1.00634056971109
2015-02-18,1183,1.14865330813681,1.2907371225698,1.02018129300143
2015-02-19,1184,1.16133884583475,1.30642874418077,1.03392840279152
2015-02-20,1185,1.17437623297997,1.32206203117302,1.04752557015567
2015-02-21,1186,1.1877274481144,1.33759720168291,1.06093674943174
2015-02-22,1187,1.2013515068114,1.35301035427156,1.07414394014176
2015-02-23,1188,1.21520452540909,1.36829031652856,1.08714409114182
2015-02-24,1189,1.22923982831158,1.38343502307429,1.09994547506202
2015-02-25,1190,1.24340809978972,1.39844771754726,1.11256382962634
2015-02-26,1191,1.25765758012897,1.4133332248737,1.12501851624967
2015-02-27,1192,1.27193430485531,1.42809448905094,1.13732889648529
2015-02-28,1193,1.28618238466421,1.4427295246746,1.14951108049762
2015-03-01,1194,1.30034432262541,1.45722889056712,1.1615751620576
2015-03-02,1195,1.3143613642785,1.47157376134894,1.1735230220432
2015-03-03,1196,1.32817387540836,1.48573464610109,1.18534675570797
2015-03-04,1197,1.34172174162548,1.49967078007201,1.19702775584239
2015-03-05,1198,1.35494478339651,1.51333019330351,1.20853646207453
2015-03-06,1199,1.3677831798884,1.5266504371921,1.2198327640428
2015-03-07,1200,1.38017789490876,1.53955992527886,1.23086702188975
2015-03-08,1201,1.39207109833912,1.55197981789157,1.24158164129575
2015-03-09,1202,1.40340657675399,1.56382635261831,1.25191311293113
2015-03-10,1203,1.4141301273734,1.5750134959152,1.26179439954397
2015-03-11,1204,1.42418993008508,1.58545576813765,1.2711575304594
2015-03-12,1205,1.43353689296275,1.59507107802376,1.27993624601225
2015-03-13,1206,1.44212496746773,1.60378339615708,1.2880685263115
2015-03-14,1207,1.44991143032039,1.61152510257518,1.29549884214999
2015-03-15,1208,1.45685712983522,1.61823886269981,1.30217998218124
2015-03-16,1209,1.4629266953027,1.62387891781901,1.30807433958958
2015-03-17,1210,1.46808870874835,1.62841171938974,1.31315458161954
2015-03-18,1211,1.47231583908737,1.6318158867681,1.31740367316179
2015-03-19,1212,1.47558493930759,1.6340815207277,1.32081427654997
2015-03-20,1213,1.47787710784601,1.63520895487686,1.32338759863773
2015-03-21,1214,1.47917771576988,1.63520706867677,1.32513179808001
2015-03-22,1215,1.47947640173187,1.63409131506731,1.32606009640621
2015-03-23,1216,1.47876703694235,1.63188163019879,1.32618875328043
2015-03-24,1217,1.47704766259581,1.62860039180632,1.3255350684
2015-03-25,1218,1.47432040230916,1.62427057754034,1.32411556064401
2015-03-26,1219,1.47059135218496,1.6189142477607,1.3219444516616
2015-03-27,1220,1.46587045111193,1.61255144254191,1.31903254935888
2015-03-28,1221,1.46017133386576,1.60519954390029,1.31538659037329
2015-03-29,1222,1.45351116948489,1.59687311531954,1.31100906316669
2015-03-30,1223,1.445910487276,1.5875841947022,1.30589849786575
2015-03-31,1224,1.43739299265985,1.57734298627211,1.30005017775548
2015-04-01,1225,1.42798537490645,1.56615887319316,1.2934572019457
2015-04-02,1226,1.41771710863554,1.55404165646592,1.28611181004947
2015-04-03,1227,1.40662025077803,1.54100291710247,1.27800686806274
2015-04-04,1228,1.39472923451237,1.52705739730053,1.26913740995591
2015-04-05,1229,1.38208066150872,1.51222430167371,1.25950213145965
