"DATE","TIME","NH4","CI_up","CI_low"
2014-12-03,1178,0.186986946833355,0.258120939736758,0.120617559705173
2014-12-04,1179,0.191274127025708,0.26383382218958,0.122993536801177
2014-12-05,1180,0.195569650091655,0.269525353270714,0.1253144383955
2014-12-06,1181,0.199866975636254,0.275205940569635,0.12758507720452
2014-12-07,1182,0.204159345375936,0.280888095772857,0.12981153681786
2014-12-08,1183,0.208439795903492,0.286585336246965,0.132000397678768
2014-12-09,1184,0.212701174116571,0.292310953518652,0.134157904316743
2014-12-10,1185,0.216936155353609,0.298076739611791,0.136289145814041
2014-12-11,1186,0.221137264244999,0.30389177313372,0.138397325830289
2014-12-12,1187,0.225296898247685,0.309761366404867,0.140483193430112
2014-12-13,1188,0.229407353788807,0.315686262046112,0.142544691250539
2014-12-14,1189,0.233460854899228,0.321662143770034,0.144576854839948
2014-12-15,1190,0.237449584171476,0.327679495148945,0.146571969540839
2014-12-16,1191,0.241365715829953,0.333723806553153,0.148519963262834
2014-12-17,1192,0.245201450655017,0.339776099116278,0.150408989118696
2014-12-18,1193,0.248949052458169,0.345813709462984,0.152226134534458
2014-12-19,1194,0.252600885763975,0.351811262422122,0.153958184979602
2014-12-20,1195,0.256149454317051,0.357741751640076,0.155592371101165
2014-12-21,1196,0.259587440000317,0.363577648942779,0.157117036518129
2014-12-22,1197,0.262907741725203,0.369291970499631,0.158522177578965
2014-12-23,1198,0.26610351383636,0.374859238983268,0.159799823341098
2014-12-24,1199,0.269168203563657,0.38025629384966,0.160944241361343
2014-12-25,1200,0.272095587053452,0.385462914976454,0.161951970566914
2014-12-26,1201,0.274879803519699,0.390462237250574,0.162821695191176
2014-12-27,1202,0.277515387073619,0.395240944949872,0.163553982931432
2014-12-28,1203,0.279997295818173,0.399789245015254,0.164150916194049
2014-12-29,1204,0.282320937830136,0.404100627890392,0.16461564809968
2014-12-30,1205,0.284482193697381,0.40817143389754,0.164951915678063
2014-12-31,1206,0.286477435331112,0.412000252411479,0.165163542309697
2015-01-01,1207,0.288303540831041,0.415587190491096,0.16525396075891
2015-01-02,1208,0.289957905244423,0.41893305697158,0.165225787569032
2015-01-03,1209,0.291438447125993,0.422038516836921,0.165080479200243
2015-01-04,1210,0.292743610873392,0.424903278157902,0.164818099644194
2015-01-05,1211,0.293872364880125,0.427525378817784,0.164437227470783
2015-01-06,1212,0.294824195613641,0.42990064119917,0.163935026206629
2015-01-07,1213,0.295599097788291,0.432022358415521,0.163307494481124
2015-01-08,1214,0.296197560860281,0.433881264198047,0.162549900758971
2015-01-09,1215,0.296620552122895,0.435465819484429,0.161657391732946
2015-01-10,1216,0.296869496724452,0.436762822470442,0.160625744664286
2015-01-11,1217,0.296946254967587,0.437758317169099,0.159452214348334
2015-01-12,1218,0.29685309727627,0.438438741663646,0.158136408046075
2015-01-13,1219,0.296592677236017,0.438792225725988,0.156681110042523
2015-01-14,1220,0.296168003123181,0.438809923268968,0.155092974324596
2015-01-15,1221,0.295582408341187,0.438487252654038,0.153383010716662
2015-01-16,1222,0.294839521175541,0.437824920048251,0.151566806280026
2015-01-17,1223,0.293943234266183,0.436829618304911,0.149664447546287
2015-01-18,1224,0.292897674175864,0.435514324080631,0.147700136466262
2015-01-19,1225,0.291707171407817,0.433898154694811,0.145701519569806
2015-01-20,1226,0.290376231195896,0.43200578787404,0.14369877202617
2015-01-21,1227,0.288909505356673,0.429866486218317,0.141723493667908
2015-01-22,1228,0.287311765456678,0.427512799290881,0.139807481855945
2015-01-23,1229,0.285587877510082,0.424979036876863,0.137981447102671
2015-01-24,1230,0.283742778383462,0.422299616538521,0.136273733442888
2015-01-25,1231,0.281781454045865,0.419507388360326,0.134709098852757
2015-01-26,1232,0.27970891976474,0.416632032213812,0.133307603597887
2015-01-27,1233,0.277530202312295,0.413698610933349,0.132083647726883
2015-01-28,1234,0.275250324212748,0.410726349181672,0.131045193778965
2015-01-29,1235,0.272874290029394,0.397438609872237,0.140482291749276
